UserId,MFAMethod,CreatedAt,ClientIP,Application,Browser,OS,Unit,Title
U4478,Mail,2025-05-19 15:04:51,192.168.190.49,CRM,Chrome,Windows 10,Bilgi İşlem,Stajyer
U4479,OTP,2025-05-09 16:30:08,10.184.100.85,CRM,Chrome,Windows 10,İK,Takım Lideri
U4479,SMS,2025-05-16 18:22:27,10.184.100.85,CRM,Chrome,Windows 10,İK,Takım Lideri
U4479,SMS,2025-05-28 11:34:38,10.184.100.85,CRM,Chrome,Windows 10,İK,Takım Lideri
U4480,SMS,2025-05-18 14:44:27,10.107.149.255,HR System,Chrome,Windows 10,İK,Uzman
U4480,SMS,2025-05-11 13:22:12,10.107.149.255,CRM,Chrome,Windows 10,İK,Uzman
U4480,OTP,2025-05-24 08:14:26,10.107.149.255,CRM,Safari,Windows 10,İK,Uzman
U4481,SMS,2025-05-15 09:03:08,10.132.204.126,CRM,Chrome,Windows 10,Satış,Takım Lideri
U4481,SMS,2025-05-20 11:18:08,10.132.204.126,CRM,Firefox,Windows 10,Satış,Takım Lideri
U4481,OTP,2025-05-23 16:13:31,10.132.204.126,HR System,Edge,macOS,Satış,Takım Lideri
U4482,OTP,2025-05-10 13:49:35,192.168.191.35,CRM,Chrome,Windows 10,İK,Yönetici
U4482,SMS,2025-05-02 16:32:06,192.168.191.35,HR System,Firefox,Windows 10,İK,Yönetici
U4482,OTP,2025-05-05 12:05:13,192.168.191.35,CRM,Chrome,Windows 10,İK,Yönetici
U4483,SMS,2025-05-23 10:02:15,10.130.103.222,HR System,Safari,Windows 10,Bilgi İşlem,Yönetici
U4483,SMS,2025-05-19 08:17:17,10.130.103.222,CRM,Chrome,macOS,Bilgi İşlem,Yönetici
U4483,SMS,2025-05-28 14:31:01,10.130.103.222,HR System,Chrome,Windows 10,Bilgi İşlem,Yönetici
U4484,SMS,2025-05-10 16:03:42,172.17.64.107,HR System,Safari,Linux,Satış,Stajyer
U4484,OTP,2025-05-09 13:59:53,172.17.64.107,CRM,Firefox,Windows 10,Satış,Stajyer
U4484,Mail,2025-05-14 20:27:55,10.32.87.206,CRM,Chrome,Linux,Satış,Stajyer
U4485,OTP,2025-05-19 16:29:27,10.243.37.70,HR System,Chrome,Windows 10,İK,Yönetici
U4485,SMS,2025-05-01 11:08:58,10.243.37.70,HR System,Chrome,Windows 10,İK,Yönetici
U4485,SMS,2025-05-19 16:18:21,10.243.37.70,HR System,Chrome,Windows 10,İK,Yönetici
U4486,OTP,2025-05-11 12:36:42,192.168.59.112,CRM,Chrome,Windows 10,Bilgi İşlem,Takım Lideri
U4486,SMS,2025-05-12 08:29:02,192.168.59.112,CRM,Chrome,Windows 10,Bilgi İşlem,Takım Lideri
U4486,SMS,2025-05-20 09:17:57,192.168.59.112,CRM,Chrome,Windows 10,Bilgi İşlem,Takım Lideri
U4487,SMS,2025-05-21 15:08:14,192.168.209.244,CRM,Chrome,Windows 10,Finans,Yönetici
U4487,SMS,2025-05-28 10:43:32,192.168.209.244,HR System,Chrome,macOS,Finans,Yönetici
U4487,SMS,2025-05-09 08:45:16,192.168.209.244,HR System,Chrome,Windows 10,Finans,Yönetici
U4488,SMS,2025-05-15 09:04:32,192.168.152.142,CRM,Chrome,Windows 10,Satış,Yönetici
U4488,OTP,2025-05-22 05:53:52,10.113.246.231,CRM,Safari,macOS,Satış,Yönetici
U4488,OTP,2025-05-20 10:01:20,192.168.152.142,HR System,Safari,macOS,Satış,Yönetici
U4489,SMS,2025-05-06 12:39:01,172.31.191.231,HR System,Safari,Linux,Finans,Stajyer
U4489,OTP,2025-05-07 08:06:38,172.31.191.231,HR System,Safari,Windows 10,Finans,Stajyer
U4489,SMS,2025-05-24 17:02:42,172.31.191.231,CRM,Safari,Linux,Finans,Stajyer
U4490,OTP,2025-05-28 16:46:07,172.26.61.19,CRM,Firefox,Windows 10,Satış,Stajyer
U4490,SMS,2025-05-09 16:28:20,172.26.61.19,HR System,Safari,Windows 10,Satış,Stajyer
U4490,OTP,2025-05-11 13:14:29,172.26.61.19,CRM,Firefox,Windows 10,Satış,Stajyer
U4491,SMS,2025-05-17 09:22:35,172.23.68.151,HR System,Firefox,Windows 10,İK,Yönetici
U4491,SMS,2025-05-08 15:50:26,172.23.68.151,CRM,Safari,Windows 10,İK,Yönetici
U4491,SMS,2025-05-22 14:43:37,172.23.68.151,HR System,Firefox,Windows 10,İK,Yönetici
U4492,SMS,2025-05-05 14:26:32,192.168.25.28,CRM,Edge,macOS,Bilgi İşlem,Takım Lideri
U4492,SMS,2025-05-14 08:10:07,192.168.25.28,HR System,Firefox,Windows 10,Bilgi İşlem,Takım Lideri
U4492,SMS,2025-05-01 08:53:27,192.168.25.28,CRM,Chrome,macOS,Bilgi İşlem,Takım Lideri
U4493,SMS,2025-05-23 13:08:25,192.168.180.219,HR System,Chrome,macOS,İK,Stajyer
U4493,SMS,2025-05-20 13:37:38,192.168.180.219,CRM,Chrome,Linux,İK,Stajyer
U4493,SMS,2025-05-21 15:58:26,192.168.180.219,HR System,Chrome,Windows 10,İK,Stajyer
U4494,SMS,2025-05-17 17:58:52,192.168.66.209,CRM,Chrome,Windows 10,Satış,Uzman
U4494,OTP,2025-05-11 21:29:24,192.168.118.10,CRM,Edge,Windows 10,Satış,Uzman
U4494,SMS,2025-05-11 11:19:31,192.168.66.209,HR System,Chrome,Windows 10,Satış,Uzman
U4495,SMS,2025-05-24 08:52:47,10.186.58.254,HR System,Chrome,Windows 10,Satış,Uzman
U4495,SMS,2025-05-06 09:22:18,10.186.58.254,HR System,Chrome,Windows 10,Satış,Uzman
U4495,Mail,2025-05-09 10:18:58,10.186.58.254,CRM,Safari,Windows 10,Satış,Uzman
U4496,OTP,2025-05-17 11:35:53,10.116.81.54,CRM,Chrome,Windows 10,Satış,Takım Lideri
U4496,SMS,2025-05-07 16:34:51,10.116.81.54,CRM,Chrome,Windows 10,Satış,Takım Lideri
U4496,SMS,2025-05-15 17:27:46,10.116.81.54,HR System,Chrome,Windows 10,Satış,Takım Lideri
U4497,OTP,2025-05-03 14:31:16,10.69.169.144,HR System,Firefox,Windows 10,Bilgi İşlem,Stajyer
U4497,OTP,2025-05-24 13:51:05,10.69.169.144,CRM,Chrome,Windows 10,Bilgi İşlem,Stajyer
U4497,Mail,2025-05-24 04:29:40,172.30.92.122,CRM,Edge,Windows 10,Bilgi İşlem,Stajyer
U4498,SMS,2025-05-27 16:20:12,10.158.43.85,CRM,Safari,Windows 10,İK,Takım Lideri
U4498,OTP,2025-05-13 11:08:37,10.158.43.85,CRM,Firefox,Windows 10,İK,Takım Lideri
U4498,OTP,2025-05-06 10:31:52,10.158.43.85,HR System,Chrome,Windows 10,İK,Takım Lideri
U4499,SMS,2025-05-16 08:27:04,172.30.250.209,CRM,Firefox,Windows 10,Bilgi İşlem,Uzman
U4499,SMS,2025-05-21 12:39:24,172.30.250.209,HR System,Chrome,Windows 10,Bilgi İşlem,Uzman
U4499,SMS,2025-05-27 10:56:19,172.30.250.209,HR System,Firefox,Windows 10,Bilgi İşlem,Uzman
U4500,SMS,2025-05-04 16:30:18,10.207.243.123,HR System,Chrome,Windows 10,İK,Yönetici
U4500,SMS,2025-05-04 11:42:27,10.207.243.123,HR System,Firefox,Windows 10,İK,Yönetici
U4500,OTP,2025-05-25 06:45:08,172.19.185.254,HR System,Safari,Linux,İK,Yönetici
U4501,OTP,2025-05-07 12:17:32,172.27.193.43,HR System,Chrome,macOS,Satış,Takım Lideri
U4501,SMS,2025-05-14 12:43:20,172.27.193.43,HR System,Chrome,Windows 10,Satış,Takım Lideri
U4501,SMS,2025-05-24 08:17:31,172.27.193.43,CRM,Chrome,Windows 10,Satış,Takım Lideri
U4502,SMS,2025-05-20 18:07:39,192.168.164.231,CRM,Safari,Windows 10,Satış,Uzman
U4502,SMS,2025-05-23 14:05:49,192.168.164.231,HR System,Firefox,Windows 10,Satış,Uzman
U4502,SMS,2025-05-07 18:03:33,192.168.164.231,CRM,Safari,macOS,Satış,Uzman
U4503,SMS,2025-05-12 12:51:10,192.168.129.79,CRM,Chrome,Windows 10,İK,Uzman
U4503,OTP,2025-05-01 08:02:54,192.168.129.79,CRM,Chrome,macOS,İK,Uzman
U4503,SMS,2025-05-10 08:10:18,192.168.129.79,CRM,Chrome,macOS,İK,Uzman
U4504,OTP,2025-05-09 10:52:47,192.168.89.62,CRM,Chrome,macOS,İK,Stajyer
U4504,SMS,2025-05-01 23:46:26,192.168.26.159,CRM,Chrome,Linux,İK,Stajyer
U4504,OTP,2025-05-07 17:50:25,192.168.89.62,HR System,Firefox,Windows 10,İK,Stajyer
U4505,OTP,2025-05-04 04:29:12,192.168.1.107,HR System,Safari,macOS,Bilgi İşlem,Yönetici
U4505,SMS,2025-05-14 14:05:14,192.168.49.158,HR System,Chrome,macOS,Bilgi İşlem,Yönetici
U4505,Mail,2025-05-01 16:15:24,192.168.49.158,HR System,Safari,macOS,Bilgi İşlem,Yönetici
U4506,OTP,2025-05-13 11:36:01,10.62.244.10,HR System,Chrome,Windows 10,Bilgi İşlem,Stajyer
U4506,OTP,2025-05-05 18:19:21,10.62.244.10,CRM,Chrome,Windows 10,Bilgi İşlem,Stajyer
U4506,SMS,2025-05-03 07:37:15,192.168.137.15,HR System,Safari,Linux,Bilgi İşlem,Stajyer
U4507,OTP,2025-05-10 15:16:26,10.123.23.142,CRM,Chrome,Windows 10,Satış,Takım Lideri
U4507,SMS,2025-05-01 17:26:55,10.123.23.142,CRM,Firefox,macOS,Satış,Takım Lideri
U4507,SMS,2025-05-21 16:31:20,10.123.23.142,HR System,Firefox,Windows 10,Satış,Takım Lideri
U4508,SMS,2025-05-13 14:44:04,10.29.54.190,CRM,Chrome,macOS,Bilgi İşlem,Takım Lideri
U4508,Mail,2025-05-28 10:12:28,10.29.54.190,CRM,Edge,Windows 10,Bilgi İşlem,Takım Lideri
U4508,SMS,2025-05-16 18:51:33,10.29.54.190,HR System,Chrome,Windows 10,Bilgi İşlem,Takım Lideri
U4509,SMS,2025-05-11 18:17:33,10.70.182.169,HR System,Chrome,Windows 10,İK,Yönetici
U4509,OTP,2025-05-07 12:33:43,10.70.182.169,HR System,Chrome,Windows 10,İK,Yönetici
U4509,Mail,2025-05-11 15:13:59,10.70.182.169,CRM,Chrome,macOS,İK,Yönetici
U4510,SMS,2025-05-05 13:26:11,10.145.14.228,CRM,Chrome,Windows 10,İK,Takım Lideri
U4510,SMS,2025-05-11 09:34:29,10.145.14.228,HR System,Chrome,Windows 10,İK,Takım Lideri
U4510,SMS,2025-05-08 18:35:56,10.145.14.228,CRM,Safari,Windows 10,İK,Takım Lideri
U4511,Mail,2025-05-13 13:39:49,172.21.225.99,CRM,Chrome,Windows 10,İK,Yönetici
U4511,SMS,2025-05-09 11:17:11,172.21.225.99,CRM,Firefox,Windows 10,İK,Yönetici
U4511,OTP,2025-05-25 14:21:36,172.21.225.99,HR System,Safari,macOS,İK,Yönetici
U4512,Mail,2025-05-08 10:00:50,10.101.95.100,CRM,Safari,Windows 10,İK,Uzman
U4512,SMS,2025-05-28 10:10:30,10.101.95.100,CRM,Edge,Windows 10,İK,Uzman
U4512,SMS,2025-05-14 16:51:28,10.101.95.100,HR System,Chrome,macOS,İK,Uzman
U4513,SMS,2025-05-23 14:49:24,172.24.101.45,HR System,Edge,Windows 10,Satış,Stajyer
U4513,SMS,2025-05-27 09:56:38,172.24.101.45,CRM,Safari,macOS,Satış,Stajyer
U4513,SMS,2025-05-18 10:53:27,172.24.101.45,HR System,Firefox,Windows 10,Satış,Stajyer
U4514,OTP,2025-05-12 10:01:55,10.239.173.196,HR System,Firefox,Windows 10,İK,Yönetici
U4514,SMS,2025-05-07 16:56:58,10.239.173.196,CRM,Safari,Linux,İK,Yönetici
U4514,SMS,2025-05-17 11:28:23,10.239.173.196,HR System,Chrome,Linux,İK,Yönetici
U4515,SMS,2025-05-21 17:17:02,10.26.150.59,HR System,Chrome,Linux,Finans,Takım Lideri
U4515,Mail,2025-05-02 12:17:40,10.26.150.59,CRM,Edge,Linux,Finans,Takım Lideri
U4515,SMS,2025-05-16 17:40:29,10.26.150.59,CRM,Chrome,Windows 10,Finans,Takım Lideri
U4516,SMS,2025-05-27 02:05:26,172.23.129.255,CRM,Safari,Linux,Satış,Uzman
U4516,SMS,2025-05-28 08:20:06,192.168.10.168,CRM,Firefox,macOS,Satış,Uzman
U4516,OTP,2025-05-28 13:53:43,192.168.10.168,CRM,Safari,Windows 10,Satış,Uzman
U4517,SMS,2025-05-27 18:25:26,10.43.251.186,CRM,Chrome,macOS,Finans,Takım Lideri
U4517,SMS,2025-05-09 16:09:46,10.43.251.186,HR System,Chrome,Windows 10,Finans,Takım Lideri
U4517,OTP,2025-05-21 16:26:11,10.43.251.186,CRM,Chrome,Windows 10,Finans,Takım Lideri
U4518,SMS,2025-05-23 15:36:53,192.168.32.79,HR System,Chrome,Linux,Bilgi İşlem,Yönetici
U4518,SMS,2025-05-06 10:46:05,192.168.32.79,CRM,Firefox,macOS,Bilgi İşlem,Yönetici
U4518,SMS,2025-05-15 11:40:23,192.168.32.79,CRM,Chrome,Windows 10,Bilgi İşlem,Yönetici
U4519,SMS,2025-05-23 12:03:24,192.168.86.3,HR System,Chrome,Windows 10,Satış,Uzman
U4519,OTP,2025-05-09 11:53:12,192.168.86.3,CRM,Safari,Windows 10,Satış,Uzman
U4519,SMS,2025-05-16 15:16:05,192.168.86.3,HR System,Chrome,Windows 10,Satış,Uzman
U4520,SMS,2025-05-13 08:53:37,172.17.25.149,CRM,Safari,Windows 10,İK,Uzman
U4520,SMS,2025-05-26 18:51:43,172.17.25.149,HR System,Firefox,Windows 10,İK,Uzman
U4520,SMS,2025-05-25 12:05:32,172.17.25.149,CRM,Chrome,Windows 10,İK,Uzman
U4521,SMS,2025-05-19 15:08:29,192.168.146.138,HR System,Firefox,Linux,Bilgi İşlem,Uzman
U4521,SMS,2025-05-21 13:44:06,192.168.146.138,CRM,Chrome,Windows 10,Bilgi İşlem,Uzman
U4521,SMS,2025-05-04 13:41:57,192.168.146.138,HR System,Chrome,Windows 10,Bilgi İşlem,Uzman
U4522,SMS,2025-05-15 15:51:39,10.35.75.72,HR System,Firefox,Windows 10,Satış,Takım Lideri
U4522,SMS,2025-05-12 11:16:46,10.35.75.72,HR System,Firefox,Windows 10,Satış,Takım Lideri
U4522,SMS,2025-05-17 11:48:59,10.35.75.72,HR System,Firefox,Linux,Satış,Takım Lideri
U4523,OTP,2025-05-10 10:32:10,172.21.124.130,CRM,Safari,Windows 10,İK,Takım Lideri
U4523,OTP,2025-05-11 10:08:42,172.21.124.130,CRM,Safari,Windows 10,İK,Takım Lideri
U4523,SMS,2025-05-15 10:51:22,172.21.124.130,HR System,Chrome,Windows 10,İK,Takım Lideri
U4524,OTP,2025-05-08 12:05:11,10.120.47.203,HR System,Chrome,Windows 10,Satış,Yönetici
U4524,SMS,2025-05-25 18:35:54,10.120.47.203,HR System,Chrome,Windows 10,Satış,Yönetici
U4524,SMS,2025-05-23 16:43:25,10.120.47.203,HR System,Firefox,macOS,Satış,Yönetici
U4525,Mail,2025-05-25 14:08:20,192.168.38.91,HR System,Firefox,macOS,Satış,Takım Lideri
U4525,Mail,2025-05-14 21:46:55,172.21.53.197,HR System,Chrome,macOS,Satış,Takım Lideri
U4525,SMS,2025-05-19 15:42:47,192.168.38.91,CRM,Firefox,Windows 10,Satış,Takım Lideri
U4526,Mail,2025-05-13 17:38:48,10.30.156.44,CRM,Chrome,Windows 10,Finans,Takım Lideri
U4526,SMS,2025-05-03 11:19:27,10.30.156.44,CRM,Chrome,Windows 10,Finans,Takım Lideri
U4526,SMS,2025-05-16 14:43:52,10.30.156.44,HR System,Chrome,Windows 10,Finans,Takım Lideri
U4527,SMS,2025-05-24 09:22:43,192.168.232.102,HR System,Edge,Windows 10,Bilgi İşlem,Stajyer
U4527,SMS,2025-05-17 13:08:36,192.168.232.102,HR System,Chrome,Windows 10,Bilgi İşlem,Stajyer
U4527,SMS,2025-05-25 18:25:27,192.168.232.102,HR System,Chrome,Windows 10,Bilgi İşlem,Stajyer
U4528,SMS,2025-05-28 15:45:21,172.28.18.61,HR System,Chrome,Windows 10,İK,Yönetici
U4528,OTP,2025-05-13 14:34:48,172.28.18.61,CRM,Chrome,Windows 10,İK,Yönetici
U4528,OTP,2025-05-17 17:16:12,172.28.18.61,HR System,Chrome,Windows 10,İK,Yönetici
U4529,OTP,2025-05-02 15:29:23,172.27.73.195,HR System,Chrome,Windows 10,Bilgi İşlem,Takım Lideri
U4529,SMS,2025-05-01 12:49:52,172.27.73.195,CRM,Chrome,Windows 10,Bilgi İşlem,Takım Lideri
U4529,SMS,2025-05-21 15:20:19,172.27.73.195,CRM,Chrome,Windows 10,Bilgi İşlem,Takım Lideri
U4530,SMS,2025-05-04 10:05:34,192.168.157.233,CRM,Firefox,Windows 10,İK,Uzman
U4530,SMS,2025-05-23 12:22:29,192.168.157.233,HR System,Chrome,Windows 10,İK,Uzman
U4530,SMS,2025-05-24 08:09:38,192.168.157.233,CRM,Chrome,Linux,İK,Uzman
U4531,SMS,2025-05-14 18:47:19,10.11.34.105,CRM,Safari,Windows 10,Bilgi İşlem,Yönetici
U4531,OTP,2025-05-03 18:47:56,10.11.34.105,HR System,Safari,macOS,Bilgi İşlem,Yönetici
U4531,SMS,2025-05-20 17:16:19,10.11.34.105,CRM,Firefox,Windows 10,Bilgi İşlem,Yönetici
U4532,OTP,2025-05-23 14:17:47,172.24.181.46,HR System,Chrome,Windows 10,İK,Uzman
U4532,OTP,2025-05-22 06:58:11,192.168.117.139,HR System,Chrome,macOS,İK,Uzman
U4532,SMS,2025-05-14 11:01:50,172.24.181.46,HR System,Chrome,Windows 10,İK,Uzman
U4533,SMS,2025-05-23 11:14:01,192.168.169.150,CRM,Firefox,macOS,Finans,Takım Lideri
U4533,SMS,2025-05-19 17:52:29,192.168.169.150,HR System,Chrome,Windows 10,Finans,Takım Lideri
U4533,SMS,2025-05-11 16:00:21,192.168.169.150,HR System,Chrome,macOS,Finans,Takım Lideri
U4534,SMS,2025-05-22 16:44:10,192.168.105.231,HR System,Chrome,macOS,İK,Uzman
U4534,Mail,2025-05-18 09:40:31,192.168.105.231,CRM,Chrome,Linux,İK,Uzman
U4534,OTP,2025-05-25 05:19:18,192.168.96.84,HR System,Safari,Windows 10,İK,Uzman
U4535,SMS,2025-05-14 17:22:36,172.31.240.208,CRM,Firefox,Windows 10,Satış,Uzman
U4535,Mail,2025-05-13 22:31:15,192.168.119.215,CRM,Safari,Linux,Satış,Uzman
U4535,SMS,2025-05-07 09:06:25,172.31.240.208,CRM,Chrome,Windows 10,Satış,Uzman
U4536,SMS,2025-05-25 16:26:22,192.168.13.110,HR System,Chrome,Windows 10,Satış,Stajyer
U4536,Mail,2025-05-22 09:42:56,192.168.13.110,HR System,Chrome,Windows 10,Satış,Stajyer
U4536,OTP,2025-05-16 11:54:25,192.168.13.110,HR System,Edge,Windows 10,Satış,Stajyer
U4537,SMS,2025-05-27 12:00:34,10.237.135.179,HR System,Firefox,Windows 10,Satış,Stajyer
U4537,SMS,2025-05-21 09:24:37,10.237.135.179,HR System,Chrome,Windows 10,Satış,Stajyer
U4537,SMS,2025-05-20 17:14:08,10.237.135.179,CRM,Chrome,macOS,Satış,Stajyer
U4538,SMS,2025-05-19 17:15:10,192.168.145.79,CRM,Safari,Windows 10,Bilgi İşlem,Yönetici
U4538,SMS,2025-05-21 17:56:50,192.168.145.79,CRM,Edge,Windows 10,Bilgi İşlem,Yönetici
U4538,SMS,2025-05-08 13:46:55,192.168.145.79,CRM,Chrome,Windows 10,Bilgi İşlem,Yönetici
U4539,SMS,2025-05-08 17:29:29,172.17.129.221,HR System,Safari,macOS,Bilgi İşlem,Uzman
U4539,OTP,2025-05-04 15:32:41,172.17.129.221,HR System,Edge,Linux,Bilgi İşlem,Uzman
U4539,SMS,2025-05-03 11:29:46,172.17.129.221,CRM,Firefox,Windows 10,Bilgi İşlem,Uzman
U4540,OTP,2025-05-09 09:50:26,192.168.50.43,CRM,Firefox,Windows 10,İK,Stajyer
U4540,OTP,2025-05-15 19:45:01,172.18.214.69,CRM,Edge,macOS,İK,Stajyer
U4540,Mail,2025-05-23 08:23:25,192.168.50.43,HR System,Chrome,Windows 10,İK,Stajyer
U4541,OTP,2025-05-04 17:48:50,172.17.61.97,HR System,Chrome,Windows 10,Satış,Yönetici
U4541,SMS,2025-05-07 11:50:30,172.17.61.97,HR System,Firefox,Windows 10,Satış,Yönetici
U4541,SMS,2025-05-25 15:48:15,172.17.61.97,HR System,Firefox,Windows 10,Satış,Yönetici
U4542,OTP,2025-05-02 17:17:38,10.251.138.104,CRM,Chrome,Windows 10,İK,Yönetici
U4542,SMS,2025-05-23 13:36:23,10.251.138.104,CRM,Chrome,Windows 10,İK,Yönetici
U4542,OTP,2025-05-05 15:43:18,10.251.138.104,CRM,Chrome,Windows 10,İK,Yönetici
U4543,SMS,2025-05-28 18:14:01,192.168.161.62,HR System,Chrome,Windows 10,İK,Yönetici
U4543,OTP,2025-05-24 13:46:32,192.168.161.62,HR System,Chrome,Linux,İK,Yönetici
U4543,OTP,2025-05-19 13:41:09,192.168.161.62,HR System,Chrome,Windows 10,İK,Yönetici
U4544,OTP,2025-05-16 16:30:11,172.23.202.92,CRM,Firefox,Windows 10,İK,Uzman
U4544,SMS,2025-05-08 11:19:13,172.23.202.92,CRM,Firefox,Windows 10,İK,Uzman
U4544,Mail,2025-05-21 15:36:58,172.23.202.92,CRM,Firefox,Windows 10,İK,Uzman
U4545,SMS,2025-05-17 18:06:21,172.21.126.72,CRM,Safari,Windows 10,Bilgi İşlem,Stajyer
U4545,SMS,2025-05-08 17:33:15,172.21.126.72,CRM,Firefox,Windows 10,Bilgi İşlem,Stajyer
U4545,SMS,2025-05-23 11:14:44,172.21.126.72,CRM,Safari,Windows 10,Bilgi İşlem,Stajyer
U4546,Mail,2025-05-03 11:46:53,10.17.131.199,CRM,Chrome,Windows 10,Finans,Takım Lideri
U4546,SMS,2025-05-25 11:15:37,10.17.131.199,HR System,Chrome,macOS,Finans,Takım Lideri
U4546,SMS,2025-05-21 08:20:50,10.17.131.199,HR System,Chrome,Windows 10,Finans,Takım Lideri
U4547,SMS,2025-05-20 16:37:13,10.40.156.182,CRM,Chrome,macOS,Satış,Takım Lideri
U4547,OTP,2025-05-15 09:46:56,10.40.156.182,CRM,Chrome,Windows 10,Satış,Takım Lideri
U4547,SMS,2025-05-25 15:00:16,10.40.156.182,HR System,Chrome,Windows 10,Satış,Takım Lideri
U4548,SMS,2025-05-28 18:19:16,172.31.138.194,HR System,Chrome,Windows 10,İK,Yönetici
U4548,Mail,2025-05-04 12:40:28,172.31.138.194,CRM,Chrome,Windows 10,İK,Yönetici
U4548,SMS,2025-05-06 16:30:31,172.31.138.194,HR System,Firefox,Windows 10,İK,Yönetici
U4549,SMS,2025-05-27 18:43:34,172.16.185.10,CRM,Firefox,Windows 10,İK,Yönetici
U4549,SMS,2025-05-25 16:19:20,172.16.185.10,CRM,Firefox,Linux,İK,Yönetici
U4549,SMS,2025-05-05 11:36:43,172.16.185.10,CRM,Firefox,macOS,İK,Yönetici
U4550,Mail,2025-05-21 05:33:30,192.168.22.158,HR System,Edge,Windows 10,Satış,Uzman
U4550,OTP,2025-05-28 12:30:59,10.143.73.73,HR System,Chrome,Windows 10,Satış,Uzman
U4550,SMS,2025-05-11 13:53:47,10.143.73.73,HR System,Chrome,macOS,Satış,Uzman
U4551,OTP,2025-05-21 08:26:22,172.31.59.209,HR System,Firefox,Windows 10,Bilgi İşlem,Stajyer
U4551,SMS,2025-05-23 11:13:42,172.31.59.209,HR System,Chrome,Windows 10,Bilgi İşlem,Stajyer
U4551,OTP,2025-05-18 14:20:35,172.31.59.209,CRM,Firefox,Windows 10,Bilgi İşlem,Stajyer
U4552,OTP,2025-05-11 09:15:10,192.168.201.154,HR System,Safari,Linux,Finans,Takım Lideri
U4552,SMS,2025-05-23 18:24:44,192.168.201.154,HR System,Safari,Windows 10,Finans,Takım Lideri
U4552,SMS,2025-05-21 08:06:03,192.168.201.154,HR System,Chrome,Windows 10,Finans,Takım Lideri
U4553,SMS,2025-05-24 09:20:49,10.62.30.126,CRM,Edge,Windows 10,İK,Uzman
U4553,SMS,2025-05-03 17:12:35,10.62.30.126,HR System,Chrome,macOS,İK,Uzman
U4553,SMS,2025-05-27 12:35:33,10.62.30.126,CRM,Chrome,macOS,İK,Uzman
U4554,SMS,2025-05-07 15:47:56,10.128.32.29,HR System,Chrome,Windows 10,Finans,Yönetici
U4554,SMS,2025-05-09 11:43:45,10.128.32.29,CRM,Chrome,Windows 10,Finans,Yönetici
U4554,OTP,2025-05-16 14:25:51,10.128.32.29,CRM,Safari,Windows 10,Finans,Yönetici
U4555,SMS,2025-05-26 08:32:55,10.118.125.69,HR System,Chrome,Windows 10,Bilgi İşlem,Stajyer
U4555,SMS,2025-05-19 09:47:04,10.118.125.69,CRM,Chrome,macOS,Bilgi İşlem,Stajyer
U4555,SMS,2025-05-15 09:36:59,10.118.125.69,CRM,Firefox,macOS,Bilgi İşlem,Stajyer
U4556,SMS,2025-05-24 15:28:56,172.17.251.130,HR System,Chrome,Windows 10,İK,Yönetici
U4556,SMS,2025-05-25 13:29:33,172.17.251.130,HR System,Edge,Windows 10,İK,Yönetici
U4556,SMS,2025-05-27 12:00:39,172.17.251.130,CRM,Chrome,Windows 10,İK,Yönetici
U4557,SMS,2025-05-11 17:43:49,10.142.152.83,CRM,Firefox,Windows 10,Finans,Uzman
U4557,OTP,2025-05-23 13:57:56,10.142.152.83,CRM,Chrome,Windows 10,Finans,Uzman
U4557,SMS,2025-05-01 12:11:06,10.142.152.83,CRM,Firefox,Windows 10,Finans,Uzman
U4558,SMS,2025-05-22 13:59:14,192.168.171.155,HR System,Chrome,Linux,Bilgi İşlem,Yönetici
U4558,OTP,2025-05-07 11:59:58,192.168.171.155,CRM,Chrome,macOS,Bilgi İşlem,Yönetici
U4558,SMS,2025-05-13 15:07:53,192.168.171.155,CRM,Chrome,Windows 10,Bilgi İşlem,Yönetici
U4559,OTP,2025-05-19 11:49:24,10.253.148.145,CRM,Safari,Windows 10,İK,Uzman
U4559,SMS,2025-05-04 17:46:33,10.253.148.145,CRM,Chrome,Windows 10,İK,Uzman
U4559,SMS,2025-05-11 17:22:47,10.253.148.145,CRM,Safari,macOS,İK,Uzman
U4560,SMS,2025-05-15 12:32:07,172.21.129.59,HR System,Edge,Windows 10,Finans,Stajyer
U4560,OTP,2025-05-10 09:22:23,172.21.129.59,HR System,Safari,Windows 10,Finans,Stajyer
U4560,SMS,2025-05-21 11:44:05,172.21.129.59,HR System,Edge,Windows 10,Finans,Stajyer
U4561,SMS,2025-05-08 08:09:54,10.178.203.19,CRM,Chrome,Windows 10,Finans,Yönetici
U4561,SMS,2025-05-02 15:48:02,10.178.203.19,CRM,Edge,Windows 10,Finans,Yönetici
U4561,SMS,2025-05-27 13:39:26,10.178.203.19,CRM,Chrome,Windows 10,Finans,Yönetici
U4562,OTP,2025-05-04 13:56:59,172.27.186.39,CRM,Chrome,Windows 10,Satış,Uzman
U4562,SMS,2025-05-27 18:23:58,172.27.186.39,HR System,Chrome,Windows 10,Satış,Uzman
U4562,OTP,2025-05-02 08:56:30,172.27.186.39,CRM,Safari,Windows 10,Satış,Uzman
U4563,OTP,2025-05-12 10:06:00,172.31.193.87,CRM,Chrome,Windows 10,İK,Uzman
U4563,OTP,2025-05-28 15:29:26,172.31.193.87,HR System,Chrome,Windows 10,İK,Uzman
U4563,SMS,2025-05-16 18:00:19,172.31.193.87,HR System,Chrome,Windows 10,İK,Uzman
